關	关	guān	to close	V	Duplicate:Front NPCR_book_4_lesson_44
賠	赔	péi	to stand a loss; to compensate	V	Duplicate:Front NPCR_book_4_lesson_44
部	部	bù	department	N	Duplicate:Front NPCR_book_4_lesson_45
經驗	经验	jīngyàn	experience	N	Duplicate:Front NPCR_book_4_lesson_45
本	本	běn	one's own; native; this; present	Pr	Duplicate:Front NPCR_book_4_lesson_45
出差	出差	chūchāi	to be on an official or business trip	VO	Duplicate:Front NPCR_book_4_lesson_45
工程師	工程师	gōngchéngshī	engineer	N	Duplicate:Front NPCR_book_4_lesson_45
辭	辞	cí	to resign; to dismiss	V	Duplicate:Front NPCR_book_4_lesson_45
修建	修建	xiūjiàn	to build; to construct	V	Duplicate:Front NPCR_book_4_lesson_45
奶奶	奶奶	nǎinai	grandmother	N	Duplicate:Front NPCR_book_4_lesson_46
班	班	bān	measure word for scheduled forms of transportation	M	Duplicate:Front NPCR_book_4_lesson_46
離開	离开	líkāi	to leave; to depart	V	Duplicate:Front NPCR_book_4_lesson_46
優	优	yōu	excellent	A	Duplicate:Front NPCR_book_4_lesson_46
爺爺	爷爷	yéye	grandfather	N	Duplicate:Front NPCR_book_4_lesson_46
就是	就是	jiùshì	only, merely	Adv	Duplicate:Front NPCR_book_4_lesson_46
哭	哭	kū	to weep; to cry	V	Duplicate:Front NPCR_book_4_lesson_46
頭	头	tóu	first	A	Duplicate:Front NPCR_book_4_lesson_46
聰明	聪明	cōngmíng	intelligent; clever	A	Duplicate:Front NPCR_book_4_lesson_46
調查	调查	diàochá	to investigate/survey	N, V	Duplicate:Front NPCR_book_4_lesson_46
亂	乱	luàn	random; untidy	A	Duplicate:Front NPCR_book_4_lesson_46
兩	两	liǎng	tael (old unit of weight for silver or gold)	M	Duplicate:Front NPCR_book_4_lesson_46
蛋	蛋	dàn	egg	N	Duplicate:Front NPCR_book_4_lesson_46
支持	支持	zhīchí	to support; to hold out	V	Duplicate:Front NPCR_book_4_lesson_47
開放	开放	kāifàng	to lift a ban, restriction, etc.	V	Duplicate:Front NPCR_book_4_lesson_47
改革	改革	gǎigé	to reform/reform	V, N	Duplicate:Front NPCR_book_4_lesson_47
計劃	计划	jìhuà	to plan/plan	V, N	Duplicate:Front NPCR_book_4_lesson_47
長	长	zhǎng	chief, head	N	Duplicate:Front NPCR_book_4_lesson_47
經歷	经历	jīnglì	to undergo/experience	V, N	Duplicate:Front NPCR_book_4_lesson_47
稱	称	chēng	to call	V	Duplicate:Front NPCR_book_4_lesson_47
當	当	dāng	just at (at time); when	Prep	Duplicate:Front NPCR_book_4_lesson_47
為	为	wéi	to act as; to serve as	V	Duplicate:Front NPCR_book_4_lesson_47
業餘	业余	yèyú	sparetime	A	Duplicate:Front NPCR_book_4_lesson_47
深	深	shēn	deep, difficult	A	Duplicate:Front NPCR_book_4_lesson_47
難過	难过	nánguò	to feel sorry; to feel bad/sad	V, A	Duplicate:Front NPCR_book_4_lesson_47
遲到	迟到	chídào	to be late	V	Duplicate:Front NPCR_book_4_lesson_47
對	对	duì	pair	M	Duplicate:Front NPCR_book_4_lesson_48
等	等	děng	and so on; and so forth	Pt	Duplicate:Front NPCR_book_4_lesson_48
生	生	shēng	to give birth to	V	Duplicate:Front NPCR_book_4_lesson_48
農業	农业	nóngyè	agriculture; farming	N	Duplicate:Front NPCR_book_4_lesson_48
糧食	粮食	liángshi	grain	N	Duplicate:Front NPCR_book_4_lesson_48
曬	晒	shài	to dry in the sun	V	Duplicate:Front NPCR_book_4_lesson_48
缺	缺	quē	to lack	V	Duplicate:Front NPCR_book_4_lesson_48
了不起	了不起	liǎobuqǐ	unusual; outstanding	A	Duplicate:Front NPCR_book_4_lesson_48
腳	脚	jiǎo	foot	N	Duplicate:Front NPCR_book_4_lesson_49
勸	劝	quàn	to advise; to persuade	V	Duplicate:Front NPCR_book_4_lesson_49
器	器	qì	appliance; implement; utensil	N	Duplicate:Front NPCR_book_4_lesson_49
化驗	化验	huàyàn	to do a laboratory test; to have a chemical or physical examination	V	Duplicate:Front NPCR_book_4_lesson_49
號	号	hào	to examine; to feel	V	Duplicate:Front NPCR_book_4_lesson_49
運動	运动	yùndòng	to do physical exercises	V	Duplicate:Front NPCR_book_4_lesson_49
嫦娥奔月	嫦娥奔月	cháng'é bèn yuè	Chang'e flying to the moon	IE	Duplicate:Front NPCR_book_4_lesson_50
進口	进口	jìnkǒu	to import	VO	Duplicate:Front NPCR_book_4_lesson_50
香	香	xiāng	(of food) savoury; fragrant	A	Duplicate:Front NPCR_book_4_lesson_50
母	母	mǔ	female (animal)	A	Duplicate:Front NPCR_book_4_lesson_50
雞蛋	鸡蛋	jīdàn	egg	N	Duplicate:Front NPCR_book_4_lesson_50
熟悉	熟悉	shúxī	to be familiar with	V	Duplicate:Front NPCR_book_4_lesson_41
鄰居	邻居	línjū	neighbor	N	Duplicate:Front NPCR_book_4_lesson_42
項鏈	项链	xiàngliàn	necklace	N	Duplicate:Front NPCR_book_4_lesson_44
玻璃	玻璃	bōli	glass	N	Duplicate:Front NPCR_book_5_lesson_51
張望	张望	zhāngwàng	to look around; to peep	V	Duplicate:Front NPCR_book_5_lesson_51
背	背	bēi	to carry something on one's back	V	Duplicate:Front NPCR_book_5_lesson_51
輪椅	轮椅	lúnyǐ	wheelchair	N	Duplicate:Front NPCR_book_5_lesson_51
乾	干	gān	dry	A	Duplicate:Front NPCR_book_5_lesson_51
臉	脸	liǎn	face	N	Duplicate:Front NPCR_book_5_lesson_51
羡慕	羡慕	xiànmù	to admire; to be envious of	V	Duplicate:Front NPCR_book_5_lesson_51
醒	醒	xǐng	to wake up; to regain consciousness	V	Duplicate:Front NPCR_book_5_lesson_52
燒	烧	shāo	to burn	V	Duplicate:Front NPCR_book_5_lesson_52
設計	设计	shèjì	to design	V	Duplicate:Front NPCR_book_5_lesson_52
剩	剩	shèng	to remain; to be left (over)	V	Duplicate:Front NPCR_book_5_lesson_52
原來	原来	yuánlái	former; formerly; originally	A, Adv	Duplicate:Front NPCR_book_5_lesson_52
並	并	bìng	and	Conj	Duplicate:Front NPCR_book_5_lesson_52
搶救	抢救	qiǎngjiù	to rescue; to salvage	V	Duplicate:Front NPCR_book_5_lesson_52
留	留	liú	to leave behind	V	Duplicate:Front NPCR_book_5_lesson_52
慶祝	庆祝	qìngzhù	to celebrate; celebration	V, N	Duplicate:Front NPCR_book_5_lesson_52
奮鬥	奋斗	fèndòu	to strive; to struggle	V	Duplicate:Front NPCR_book_5_lesson_52
衛生	卫生	wèishēng	sanitation	N	Duplicate:Front NPCR_book_5_lesson_52
岸	岸	àn	bank; shore	N	Duplicate:Front NPCR_book_5_lesson_52
皮膚	皮肤	pífū	skin	N	Duplicate:Front NPCR_book_5_lesson_52
屬於	属于	shǔyú	to belong to; to be part of	V	Duplicate:Front NPCR_book_5_lesson_53
通知	通知	tōngzhī	to inform; to notify	V	Duplicate:Front NPCR_book_5_lesson_53
陳	陈	chén	old	A	Duplicate:Front NPCR_book_5_lesson_53
油	油	yóu	oil	A	Duplicate:Front NPCR_book_5_lesson_53
要緊	要紧	yàojǐn	important; be serious	A	Duplicate:Front NPCR_book_5_lesson_53
倒	倒	dào	indicating concession	Adv	Duplicate:Front NPCR_book_5_lesson_53
引起	引起	yǐnqǐ	to give rise to; to lead to	V	Duplicate:Front NPCR_book_5_lesson_53
聞	闻	wén	to smell	V	Duplicate:Front NPCR_book_5_lesson_53
蘇州	苏州	sūzhōu	Suzhou (city in Jiangsu Province)	PN	Duplicate:Front NPCR_book_5_lesson_53
鼻子	鼻子	bízi	nose	N	Duplicate:Front NPCR_book_5_lesson_53
廣東	广东	guǎngdōng	Guangdong (Province)	PN	Duplicate:Front NPCR_book_5_lesson_53
蜂蜜	蜂蜜	fēngmì	honey	N	Duplicate:Front NPCR_book_5_lesson_53
煮	煮	zhǔ	to cook; to boil	V	Duplicate:Front NPCR_book_5_lesson_53
泡	泡	pào	to hang about; to dally	V	Duplicate:Front NPCR_book_5_lesson_53
所	所	suǒ	particle used before a verb to form a NP	Pt	Duplicate:Front NPCR_book_5_lesson_54
建築	建筑	jiànzhù	architecture; building; to build; to construct	N, V	Duplicate:Front NPCR_book_5_lesson_54
透	透	tòu	to show; to appear	V	Duplicate:Front NPCR_book_5_lesson_54
交際	交际	jiāojì	communication; social intercourse	N, V	Duplicate:Front NPCR_book_5_lesson_54
和尚	和尚	héshang	Buddhist monk	N	Duplicate:Front NPCR_book_5_lesson_54
挑	挑	tiāo	to carry on the shoulder with a pole	V	Duplicate:Front NPCR_book_5_lesson_54
心情	心情	xīnqíng	frame of mind; mood	N	Duplicate:Front NPCR_book_5_lesson_55
少數	少数	shǎoshù	few; minority	A	Duplicate:Front NPCR_book_5_lesson_55
份	份	fèn	measure word for certain abstract things	M	Duplicate:Front NPCR_book_5_lesson_55
表	表	biǎo	surface	N	Duplicate:Front NPCR_book_5_lesson_55
大爺	大爷	dàye	uncle (a respectful form of address for an elderly man)	N	Duplicate:Front NPCR_book_5_lesson_55
封	封	fēng	to seal; to freeze	V	Duplicate:Front NPCR_book_5_lesson_55
危險	危险	wēixiǎn	dangerous; danger	A, N	Duplicate:Front NPCR_book_5_lesson_55
長壽	长寿	chángshòu	long life; longevity	A	Duplicate:Front NPCR_book_5_lesson_55
掉	掉	diào	used after certain verbs to indicate the consequence of an art	V	Duplicate:Front NPCR_book_5_lesson_55
多餘	多余	duōyú	unnecessary; superfluous; surplus	A	Duplicate:Front NPCR_book_5_lesson_55
消費	消费	xiāofèi	to consume	V	Duplicate:Front NPCR_book_5_lesson_55
發愁	发愁	fāchóu	to worry; to be anxious	V	Duplicate:Front NPCR_book_5_lesson_55
減肥	减肥	jiǎn féi	to lose weight		Duplicate:Front NPCR_book_5_lesson_55
工程	工程	gōngchéng	engineering; project	N	Duplicate:Front NPCR_book_5_lesson_56
將	将	jiǎng	award; prize	N	Duplicate:Front NPCR_book_5_lesson_56
難關	难关	nánguān	difficulty	N	Duplicate:Front NPCR_book_5_lesson_56
業餘	业余	yèyú	sparetime; after-work	N	Duplicate:Front NPCR_book_5_lesson_56
花生	花生	huāshēng	peanut	N	Duplicate:Front NPCR_book_5_lesson_56
好	好	hào	to like; to love; to be fond of	V	Duplicate:Front NPCR_book_5_lesson_56
成	成	chéng	one tenth	M	Duplicate:Front NPCR_book_5_lesson_56
溫暖	温暖	wēnnuǎn	warm	A	Duplicate:Front NPCR_book_5_lesson_56
飛	飞	fēi	to fly	V	Duplicate:Front NPCR_book_5_lesson_56
公斤	公斤	gōngjīn	kilogram; kg	M	Duplicate:Front NPCR_book_5_lesson_56
負	负	fù	negative number	N	Duplicate:Front NPCR_book_5_lesson_56
超級	超级	chāojí	super	A	Duplicate:Front NPCR_book_5_lesson_56
熟	熟	shú	ripe; cooked; familiar	A	Duplicate:Front NPCR_book_5_lesson_56
皮膚	皮肤	pífū	skin	N	Duplicate:Front NPCR_book_5_lesson_56
危險	危险	wēixiǎn	danger; dangerous	N, A	Duplicate:Front NPCR_book_5_lesson_57
獨	独	dú	only; alone	A	Duplicate:Front NPCR_book_5_lesson_57
婚姻	婚姻	hūnyīn	marriage; wedlock	N	Duplicate:Front NPCR_book_5_lesson_57
角色	角色	juésè	role; part	N	Duplicate:Front NPCR_book_5_lesson_57
當	当	dāng	to treat as; to regard as; to take for	V	Duplicate:Front NPCR_book_5_lesson_57
賢	贤	xián	virtuous	A	Duplicate:Front NPCR_book_5_lesson_57
驕傲	骄傲	jiāo'ào	arrogant; proud	A	Duplicate:Front NPCR_book_5_lesson_57
愁	愁	chóu	to worry; worry	V, N	Duplicate:Front NPCR_book_5_lesson_57
照	照	zhào	to shine; to light up	V	Duplicate:Front NPCR_book_5_lesson_57
追求	追求	zhuīqiú	to pursue; to seek	V	Duplicate:Front NPCR_book_5_lesson_57
照	照	zhào	according to	Prep	Duplicate:Front NPCR_book_5_lesson_57
背	背	bèi	back	N	Duplicate:Front NPCR_book_5_lesson_58
影	影	yǐng	shadow	N	Duplicate:Front NPCR_book_5_lesson_58
行李	行李	xíngli	baggage; luggage	N	Duplicate:Front NPCR_book_5_lesson_58
過分	过分	guòfèn	excessive; undue; over	Adv	Duplicate:Front NPCR_book_5_lesson_58
小心	小心	xiǎoxīn	to be careful	V, A	Duplicate:Front NPCR_book_5_lesson_58
穿	穿	chuān	to pass through	V	Duplicate:Front NPCR_book_5_lesson_58
肥	肥	féi	fat; loose	A	Duplicate:Front NPCR_book_5_lesson_58
散	散	sǎn	to scatter; to disperse	V	Duplicate:Front NPCR_book_5_lesson_58
輕鬆	轻松	qīngsōng	light; relaxed	A	Duplicate:Front NPCR_book_5_lesson_58
難說	难说	nánshuō	hard to say	V	Duplicate:Front NPCR_book_5_lesson_58
光	光	guāng	light	N	Duplicate:Front NPCR_book_5_lesson_58
缺	缺	quē	to be short of; to lack	V	Duplicate:Front NPCR_book_5_lesson_58
錄取	录取	lùqǔ	to enroll; to admit	V	Duplicate:Front NPCR_book_5_lesson_59
呆	呆	dāi	slow-witted; silly	A	Duplicate:Front NPCR_book_5_lesson_59
誤會	误会	wùhuì	to misunderstand; misunderstanding	V, N	Duplicate:Front NPCR_book_5_lesson_59
響	响	xiǎng	to make a sound	V	Duplicate:Front NPCR_book_5_lesson_59
救	救	jiù	to save; to rescue	V	Duplicate:Front NPCR_book_5_lesson_59
信封	信封	xìnfēng	envelope	N	Duplicate:Front NPCR_book_5_lesson_59
藏	藏	cáng	to hide; to conceal	V	Duplicate:Front NPCR_book_5_lesson_59
痛苦	痛苦	tòngkǔ	pain; suffering	N	Duplicate:Front NPCR_book_5_lesson_59
石頭	石头	shítou	stone; rock	N	Duplicate:Front NPCR_book_5_lesson_59
搶救	抢救	qiǎngjiù	to rescue; to salvage	V	Duplicate:Front NPCR_book_5_lesson_59
鳥	鸟	niǎo	bird	N	Duplicate:Front NPCR_book_5_lesson_60
灰	灰	huī	grey	A	Duplicate:Front NPCR_book_5_lesson_60
射	射	shè	to shoot; to fire	V	Duplicate:Front NPCR_book_5_lesson_60
驚	惊	jīng	to be frightened; to shock; to surprise	V	Duplicate:Front NPCR_book_5_lesson_60
伸	伸	shēn	to stretch; to extend	V	Duplicate:Front NPCR_book_5_lesson_60
信賴	信赖	xìnlài	to trust; to have faith in	V	Duplicate:Front NPCR_book_5_lesson_60
默默	默默	mòmò	silently	Adv	Duplicate:Front NPCR_book_5_lesson_60
傷害	伤害	shānghài	to damage; to harm	V	Duplicate:Front NPCR_book_5_lesson_60
落	落	luò	to drop; to get down	V	Duplicate:Front NPCR_book_5_lesson_60
情意	情意	qíngyì	affection; friendly regards	N	Duplicate:Front NPCR_book_5_lesson_60
墳墓	坟墓	fénmù	tomb; grave	N	Duplicate:Front NPCR_book_5_lesson_60
林娜	林娜	lín Nà	(name of a British student)	PN	NPCR_book_1_lesson_1
很	很	hěn	very	Adv	NPCR_book_1_lesson_1
陸雨平	陆雨平	lù yǔpíng	(name of a Chinese reporter)	PN	NPCR_book_1_lesson_1
你	你	nǐ	You	Pr	NPCR_book_1_lesson_1
力波	力波	lì bō	(name of a Canadian student)	PN	NPCR_book_1_lesson_1
我	我	wǒ	I; me	Pr	NPCR_book_1_lesson_1
呢	呢	ne	(a modal particle used for elliptical questions)	MdPt	NPCR_book_1_lesson_1
好	好	hǎo	good; well; fine; O.K.	A	NPCR_book_1_lesson_1
也	也	yě	too; also	Adv	NPCR_book_1_lesson_1
嗎	吗	ma	(interrogative particle for question expecting yes-no answer)	QPt	NPCR_book_1_lesson_1
商場	商场	shāngchǎng	market; bazaar; shopping mall	N	NPCR_book_1_lesson_10
光盤	光盘	guāngpán	CD	N	NPCR_book_1_lesson_10
錢	钱	qián	money	N	NPCR_book_1_lesson_10
報	报	bào	newspaper	N	NPCR_book_1_lesson_10
斤	斤	jīn	half kilogram	M	NPCR_book_1_lesson_10
筆	笔	bǐ	pen	N	NPCR_book_1_lesson_10
梁祝	梁祝	liáng zhù	name of a Chinese violin concerto	PN	NPCR_book_1_lesson_10
常	常	cháng	often	Adv	NPCR_book_1_lesson_10
毛(錢)	毛(钱)	máo(qián)	dime; Chinese monetary unit, worth one tenth of one 块(kuài)	M	NPCR_book_1_lesson_10
跟	跟	gēn	with/follow	Prep, V	NPCR_book_1_lesson_10
書	书	shū	book	N	NPCR_book_1_lesson_10
元	元	yuán	dollar; written form of 块(kuài)	M	NPCR_book_1_lesson_10
送	送	sòng	give as a gift	V	NPCR_book_1_lesson_10
怎麼	怎么	zěnme	how	QPr	NPCR_book_1_lesson_10
香蕉	香蕉	xiāngjiāo	banana	N	NPCR_book_1_lesson_10
塊(錢)	块(钱)	kuài(qián)	dollar; basic Chinese monetary unit, worth 10 毛(máo)	M	NPCR_book_1_lesson_10
找(錢)	找(钱)	zhǎo(qián)	give change	V	NPCR_book_1_lesson_10
本子	本子	běnzi	notebook	N	NPCR_book_1_lesson_10
蘋果	苹果	píngguǒ	apple	N	NPCR_book_1_lesson_10
給	给	gěi	give	V	NPCR_book_1_lesson_10
常常	常常	chángcháng	often	Adv	NPCR_book_1_lesson_10
貴	贵	guì	expensive; precious	A	NPCR_book_1_lesson_10
師傅	师傅	shīfu	master worker	N	NPCR_book_1_lesson_10
那兒	那儿	nàr	there	Pr	NPCR_book_1_lesson_10
商	商	shāng	trade	N	NPCR_book_1_lesson_10
香蕉蘋果	香蕉苹果	xiāngjiāopíngguǒ	a kind of apple that tastes like a banana	N	NPCR_book_1_lesson_10
分(錢)	分(钱)	fēn	cent; Chinese monetary unit, worth one hundredth of one 块(kuài)	M	NPCR_book_1_lesson_10
有名	有名	yǒumíng	famous	A	NPCR_book_1_lesson_10
容易	容易	róngyì	easy	A	NPCR_book_1_lesson_10
作家	作家	zuòjiā	writer	N	NPCR_book_1_lesson_10
書店	书店	shūdiàn	bookstore	N	NPCR_book_1_lesson_10
份	份	fèn	publications like newspapers	M	NPCR_book_1_lesson_10
售貨員	售货员	shòuhuòyuán	salesclerk	N	NPCR_book_1_lesson_10
杯	杯	bēi	cups of things	M	NPCR_book_1_lesson_10
賣	卖	mài	sell	V	NPCR_book_1_lesson_10
便宜	便宜	piányi	cheap	A	NPCR_book_1_lesson_10
支	支	zhī	stick-like objects like pens	M	NPCR_book_1_lesson_10
體育館	体育馆	tǐyùguǎn	gym	N	NPCR_book_1_lesson_10
本	本	běn	books and notebooks	M	NPCR_book_1_lesson_10
刻	刻	kè	quarter (of an hour)	M	NPCR_book_1_lesson_11
為什麼	为什么	wèishénme	why	QPr	NPCR_book_1_lesson_11
哪裡	哪里	nǎli	no (expresses modest denial)	IE	NPCR_book_1_lesson_11
寫	写	xiě	write	V	NPCR_book_1_lesson_11
字	字	zì	character	N	NPCR_book_1_lesson_11
半	半	bàn	half	Num	NPCR_book_1_lesson_11
女兒	女儿	nǚ'ér	daughter	N	NPCR_book_1_lesson_11
漢字	汉字	hànzì	Chinese character	N	NPCR_book_1_lesson_11
能	能	néng	can; be able to	OpV	NPCR_book_1_lesson_11
(一)點兒	(一)点儿	(yì)diǎnr	a little bit	Nu-M	NPCR_book_1_lesson_11
到	到	dào	arrive	V	NPCR_book_1_lesson_11
東西	东西	dōngxi	things; objects	N	NPCR_book_1_lesson_11
差	差	chà	lack, be short of	V	NPCR_book_1_lesson_11
拜拜	拜拜	báibái	bye-bye (transliteration)	IE	NPCR_book_1_lesson_11
歲數	岁数	suìshu	years (of age)	N	NPCR_book_1_lesson_11
玩兒	玩儿	wánr	have fun, play	V	NPCR_book_1_lesson_11
英語	英语	yīngyǔ	English (language)	N	NPCR_book_1_lesson_11
點(鐘)	点(钟)	diǎn(zhōng)	o'clock	M	NPCR_book_1_lesson_11
上課	上课	shàngkè	go to class (students and teachers)	VO	NPCR_book_1_lesson_11
孫女兒	孙女儿	sūnnür	granddaughter (son's daughter)	N	NPCR_book_1_lesson_11
回	回	huí	return	V	NPCR_book_1_lesson_11
分	分	fēn	minute	M	NPCR_book_1_lesson_11
為	为	wèi	for	Prep	NPCR_book_1_lesson_11
司機	司机	sījī	driver	N	NPCR_book_1_lesson_11
跳舞	跳舞	tiàowǔ	dance	VO	NPCR_book_1_lesson_11
該	该	gāi	should; ought to	OpV	NPCR_book_1_lesson_11
錶	表	biǎo	wrist watch	N	NPCR_book_1_lesson_11
起	起	qǐ	get up, rise	V	NPCR_book_1_lesson_11
回答	回答	huídá	answer	V	NPCR_book_1_lesson_11
吃飯	吃饭	chīfàn	eat	VO	NPCR_book_1_lesson_11
唱歌	唱歌	chànggē	sing (a song)	VO	NPCR_book_1_lesson_11
起床	起床	qǐchuáng	get up	VO	NPCR_book_1_lesson_11
禮物	礼物	lǐwù	gift; present	N	NPCR_book_1_lesson_11
應該	应该	yīnggāi	should; ought to	OpV	NPCR_book_1_lesson_11
打的	打的	dǎdī	take a taxi	VO	NPCR_book_1_lesson_11
睡覺	睡觉	shuìjiào	sleep	VO	NPCR_book_1_lesson_11
下課	下课	xiàkè	get out of class; finish class	VO	NPCR_book_1_lesson_11
睡	睡	shuì	sleep	V	NPCR_book_1_lesson_11
開車	开车	kāichē	drive a car	VO	NPCR_book_1_lesson_11
吸煙	吸烟	xīyān	smoke (cigarettes, etc.)	VO	NPCR_book_1_lesson_11
難	难	nán	difficult	A	NPCR_book_1_lesson_11
床	床	chuáng	bed	N	NPCR_book_1_lesson_11
問題	问题	wèntí	question	N	NPCR_book_1_lesson_11
舒服	舒服	shūfu	comfortable	A	NPCR_book_1_lesson_12
身	身	shēn	body	N	NPCR_book_1_lesson_12
想	想	xiǎng	think/want to...	V, OpV	NPCR_book_1_lesson_12
冷	冷	lěng	cold	A	NPCR_book_1_lesson_12
頭	头	tóu	head	N	NPCR_book_1_lesson_12
疼	疼	téng	painful	A	NPCR_book_1_lesson_12
鍛煉	锻炼	duànliàn	do physical exercise	V	NPCR_book_1_lesson_12
一起	一起	yìqǐ	together	Adv	NPCR_book_1_lesson_12
每	每	měi	every; each	Pr	NPCR_book_1_lesson_12
病	病	bìng	illness/get sick	N, V	NPCR_book_1_lesson_12
全	全	quán	whole	A	NPCR_book_1_lesson_12
看病	看病	kànbìng	see a doctor	VO	NPCR_book_1_lesson_12
穿	穿	chuān	wear	V	NPCR_book_1_lesson_12
吧	吧	ba	modal particle	MdPt	NPCR_book_1_lesson_12
全身	全身	quánshēn	all over the body	N	NPCR_book_1_lesson_12
醫院	医院	yīyuàn	hospital	N	NPCR_book_1_lesson_12
身體	身体	shēntǐ	body, health	N	NPCR_book_1_lesson_12
還是	还是	háishi	or	Conj	NPCR_book_1_lesson_12
嗓子	嗓子	sǎngzi	throat	N	NPCR_book_1_lesson_12
休息	休息	xiūxi	take a rest	V	NPCR_book_1_lesson_12
化驗	化验	huàyàn	have a medical test	V	NPCR_book_1_lesson_12
英文	英文	yīngwén	English (language)	N	NPCR_book_1_lesson_12
發炎	发炎	fāyán	become inflamed	VO	NPCR_book_1_lesson_12
涼快	凉快	liángkuai	cool	A	NPCR_book_1_lesson_12
牙	牙	yá	tooth	N	NPCR_book_1_lesson_12
有點兒	有点儿	yǒudiǎnr	somewhat; rather; a bit	Adv	NPCR_book_1_lesson_12
